task_id,benchmark,entropy,length_words,bucket,pass_fp,pass_q,model,technique,degraded,helped
62b8d23948ba5a41d1c3f498,CoderEval,4.229871195093384,23,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b8d23748ba5a41d1c3f496,CoderEval,4.229871195093384,23,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b8d22f48ba5a41d1c3f488,CoderEval,3.5724312513221195,18,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b8d22a48ba5a41d1c3f47e,CoderEval,3.6573852766501775,26,Low,1,1,CodeLlama-7B-Instruct,AWQ,0,0
62b8d22948ba5a41d1c3f47c,CoderEval,3.681880802803402,19,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b8d22548ba5a41d1c3f472,CoderEval,3.418295834054489,12,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b8b59feb7e40a82d2d1291,CoderEval,3.6644977792004623,14,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b8b590eb7e40a82d2d1275,CoderEval,3.906890595608518,15,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b8b58deb7e40a82d2d1269,CoderEval,3.773557262275185,15,Low,1,1,CodeLlama-7B-Instruct,AWQ,0,0
62b8b559eb7e40a82d2d11f8,CoderEval,3.0,8,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b8b4b9eb7e40a82d2d1134,CoderEval,3.121928094887362,10,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b8b416eb7e40a82d2d1129,CoderEval,2.807354922057604,7,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b8b3d6eb7e40a82d2d111c,CoderEval,4.277613436819114,22,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b8b3d5eb7e40a82d2d1110,CoderEval,3.459431618637298,11,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b8b3d4eb7e40a82d2d110f,CoderEval,3.321928094887362,10,Low,1,1,CodeLlama-7B-Instruct,AWQ,0,0
62b8b3d4eb7e40a82d2d110e,CoderEval,3.773557262275185,15,Low,1,1,CodeLlama-7B-Instruct,AWQ,0,0
62b8b3d4eb7e40a82d2d110d,CoderEval,3.321928094887362,10,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b87b989a0c4fa8b80b35ee,CoderEval,4.121928094887362,20,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b87b859a0c4fa8b80b35d7,CoderEval,5.742204444675835,79,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b87b839a0c4fa8b80b35cb,CoderEval,2.807354922057604,7,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b87b7e9a0c4fa8b80b35bc,CoderEval,6.135284950276797,95,High,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b87b4f9a0c4fa8b80b3580,CoderEval,2.5216406363433186,7,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b87b199a0c4fa8b80b354e,CoderEval,3.584962500721156,12,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b87b099a0c4fa8b80b3538,CoderEval,3.277613436819116,11,Low,1,1,CodeLlama-7B-Instruct,AWQ,0,0
62b87af99a0c4fa8b80b3524,CoderEval,2.94770277922009,9,Low,1,1,CodeLlama-7B-Instruct,AWQ,0,0
62b87af69a0c4fa8b80b351a,CoderEval,3.277613436819116,11,Low,1,1,CodeLlama-7B-Instruct,AWQ,0,0
62b87af19a0c4fa8b80b34f7,CoderEval,3.459431618637298,11,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b87af09a0c4fa8b80b34f1,CoderEval,3.640223928941851,15,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b86aa3b4d922cb0e688d36,CoderEval,3.5465935642949384,13,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b86a9eb4d922cb0e688d25,CoderEval,3.589898095464287,15,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b86a4fb4d922cb0e688cf8,CoderEval,2.94770277922009,9,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b86a4fb4d922cb0e688cf7,CoderEval,2.94770277922009,9,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b86a01b4d922cb0e688ccc,CoderEval,4.607264455478377,31,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b869ebb4d922cb0e688cc6,CoderEval,5.215936788508254,56,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b869eab4d922cb0e688cc5,CoderEval,5.327737457054584,69,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b869eab4d922cb0e688cbf,CoderEval,4.106603137064473,21,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b45df05108cfac7f2109ce,CoderEval,3.584962500721156,12,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b45df15108cfac7f2109dc,CoderEval,3.975418017913832,21,Low,1,1,CodeLlama-7B-Instruct,AWQ,0,0
62b45df15108cfac7f2109dd,CoderEval,2.75,8,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b45e145108cfac7f210a07,CoderEval,5.088779347361359,46,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b45e145108cfac7f210a09,CoderEval,3.8521687236032816,17,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b45e165108cfac7f210a16,CoderEval,5.136297540774118,45,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b45e165108cfac7f210a17,CoderEval,3.09306920777189,14,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b45e175108cfac7f210a19,CoderEval,4.28022625367366,29,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b463153879012d19481498,CoderEval,2.584962500721156,6,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b463153879012d1948149a,CoderEval,3.321928094887362,10,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b463153879012d1948149b,CoderEval,4.001629167387823,24,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b463153879012d1948149c,CoderEval,3.7004397181410926,13,Low,1,1,CodeLlama-7B-Instruct,AWQ,0,0
62b463153879012d1948149d,CoderEval,3.169925001442312,9,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b463153879012d1948149f,CoderEval,4.290752091377512,61,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b463153879012d194814a1,CoderEval,3.4056390622295662,16,Low,1,1,CodeLlama-7B-Instruct,AWQ,0,0
62b463163879012d194814a2,CoderEval,3.4056390622295662,16,Low,1,1,CodeLlama-7B-Instruct,AWQ,0,0
62b463163879012d194814a4,CoderEval,3.0,8,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b463163879012d194814a6,CoderEval,2.75,8,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b4631b3879012d194814dd,CoderEval,2.584962500721156,6,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b463283879012d1948153d,CoderEval,3.188721875540867,12,Low,1,1,CodeLlama-7B-Instruct,AWQ,0,0
62b463303879012d19481579,CoderEval,3.3927474104487847,13,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b46740d2f69a53b466171a,CoderEval,4.459431618637295,22,Low,1,1,CodeLlama-7B-Instruct,AWQ,0,0
62b46746d2f69a53b4661722,CoderEval,3.6644977792004623,14,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b86707b4d922cb0e688c2a,CoderEval,3.5724312513221195,18,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b86729b4d922cb0e688c2f,CoderEval,4.169925001442312,18,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b8a4a4755ee91dce50a3d2,CoderEval,3.125,16,Low,1,0,CodeLlama-7B-Instruct,AWQ,1,0
62b8982f755ee91dce50a241,CoderEval,2.807354922057604,7,Low,1,1,CodeLlama-7B-Instruct,AWQ,0,0
62b89640755ee91dce50a114,CoderEval,3.0,8,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b87d24d292efb640a55670,CoderEval,3.577819531114783,16,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b87d24d292efb640a5566f,CoderEval,3.2516291673878226,12,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b87d24d292efb640a5566d,CoderEval,3.5465935642949384,13,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b87d23d292efb640a5566b,CoderEval,2.0,4,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b87d23d292efb640a55668,CoderEval,3.321928094887362,10,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b87d23d292efb640a55667,CoderEval,3.418295834054489,12,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b45e945108cfac7f210a4a,CoderEval,4.088779347361362,23,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b45e515108cfac7f210a3c,CoderEval,3.0,8,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b45e2eb89c9fd354170232,CoderEval,2.807354922057604,7,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b45e23e0d4551b0392c90a,CoderEval,5.40399812257623,55,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b45e21e0d4551b0392c8ed,CoderEval,3.418295834054489,12,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b4567ed7d32e5b55cc83d9,CoderEval,4.363713275750188,26,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b4567ad7d32e5b55cc83af,CoderEval,4.142664355548846,19,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b45679d7d32e5b55cc83a9,CoderEval,3.584962500721156,12,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b45665d7d32e5b55cc8365,CoderEval,3.0,8,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b45665d7d32e5b55cc8364,CoderEval,5.381145066164258,66,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b438b666fea644fe22cc78,CoderEval,4.142664355548846,19,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b438b666fea644fe22cc72,CoderEval,3.584962500721156,12,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b438a266fea644fe22cc2e,CoderEval,4.735926350629034,28,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b438a266fea644fe22cc2d,CoderEval,5.381145066164258,66,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62ece4982e6aefcf4aabbd5f,CoderEval,4.707714802597437,35,Low,1,1,CodeLlama-7B-Instruct,AWQ,0,0
62ece4982e6aefcf4aabbd60,CoderEval,4.026986833359286,26,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62ece4982e6aefcf4aabbd61,CoderEval,4.864726676381292,37,Low,1,1,CodeLlama-7B-Instruct,AWQ,0,0
62ece4982e6aefcf4aabbd62,CoderEval,4.519999987133629,37,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62ece4982e6aefcf4aabbd63,CoderEval,4.440223928941852,30,Low,1,1,CodeLlama-7B-Instruct,AWQ,0,0
62ece4982e6aefcf4aabbd64,CoderEval,3.5465935642949384,13,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62ece4982e6aefcf4aabbd65,CoderEval,4.001822825622231,23,Low,1,1,CodeLlama-7B-Instruct,AWQ,0,0
62ece4982e6aefcf4aabbd66,CoderEval,5.622120364790457,101,Low,1,1,CodeLlama-7B-Instruct,AWQ,0,0
62ece4982e6aefcf4aabbd67,CoderEval,5.053795851142774,55,Low,1,0,CodeLlama-7B-Instruct,AWQ,1,0
62ece4982e6aefcf4aabbd69,CoderEval,3.1219280948873624,10,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62ece4982e6aefcf4aabbd6a,CoderEval,4.1619781796795525,26,Low,1,1,CodeLlama-7B-Instruct,AWQ,0,0
62ece4982e6aefcf4aabbd6b,CoderEval,2.807354922057604,7,Low,1,0,CodeLlama-7B-Instruct,AWQ,1,0
62ece4982e6aefcf4aabbd6f,CoderEval,4.836080318455743,45,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62ece4982e6aefcf4aabbd70,CoderEval,3.5465935642949384,13,Low,1,1,CodeLlama-7B-Instruct,AWQ,0,0
62ece4982e6aefcf4aabbd71,CoderEval,4.668169992264658,41,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62ece4982e6aefcf4aabbd72,CoderEval,3.807763576417195,17,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62ece4982e6aefcf4aabbd73,CoderEval,5.094551758782523,55,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62ece4982e6aefcf4aabbd74,CoderEval,5.289880734043519,51,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62ece4982e6aefcf4aabbd76,CoderEval,4.15565155225257,31,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62ece4982e6aefcf4aabbd77,CoderEval,5.142824886638043,55,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62ece4992e6aefcf4aabbd78,CoderEval,4.514101654930177,36,Low,0,1,CodeLlama-7B-Instruct,AWQ,0,1
62ece4992e6aefcf4aabbd79,CoderEval,4.257756064128516,26,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62ece4992e6aefcf4aabbd7a,CoderEval,4.142664355548847,19,Low,1,1,CodeLlama-7B-Instruct,AWQ,0,0
62ece4992e6aefcf4aabbd7b,CoderEval,5.03418371977919,40,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62ece4992e6aefcf4aabbd7c,CoderEval,4.201841232302569,21,Low,1,1,CodeLlama-7B-Instruct,AWQ,0,0
62ece4992e6aefcf4aabbd7d,CoderEval,5.122002213406649,55,Low,1,1,CodeLlama-7B-Instruct,AWQ,0,0
62ece4992e6aefcf4aabbd7e,CoderEval,4.629249223856036,38,Low,1,1,CodeLlama-7B-Instruct,AWQ,0,0
62ece4992e6aefcf4aabbd7f,CoderEval,4.392747410448783,26,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62ece4992e6aefcf4aabbd80,CoderEval,4.942782734610331,47,Low,1,1,CodeLlama-7B-Instruct,AWQ,0,0
62ece4992e6aefcf4aabbd82,CoderEval,4.298068512058839,30,Low,1,1,CodeLlama-7B-Instruct,AWQ,0,0
62ece4992e6aefcf4aabbd83,CoderEval,4.303508854797679,24,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62ece4992e6aefcf4aabbd84,CoderEval,3.75,16,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62ece4992e6aefcf4aabbd85,CoderEval,5.23100637484136,58,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62ece4992e6aefcf4aabbd86,CoderEval,3.614369445886756,18,Low,0,1,CodeLlama-7B-Instruct,AWQ,0,1
62ece4992e6aefcf4aabbd87,CoderEval,4.75,32,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62ece4992e6aefcf4aabbd88,CoderEval,4.042433003725894,31,Low,1,1,CodeLlama-7B-Instruct,AWQ,0,0
62ece4992e6aefcf4aabbd8a,CoderEval,5.321297024298045,59,Low,1,1,CodeLlama-7B-Instruct,AWQ,0,0
62ece4992e6aefcf4aabbd8b,CoderEval,4.843568731230678,35,Low,1,1,CodeLlama-7B-Instruct,AWQ,0,0
62b87b199a0c4fa8b80b354c,CoderEval,3.984183719779189,20,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b87b4f9a0c4fa8b80b3581,CoderEval,5.701855058082746,83,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b87b519a0c4fa8b80b3583,CoderEval,5.74720412788343,87,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b87b869a0c4fa8b80b35e1,CoderEval,6.423575493312973,169,High,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b8b4baeb7e40a82d2d1136,CoderEval,6.233395960482107,155,High,0,1,CodeLlama-7B-Instruct,AWQ,0,1
62b8b4baeb7e40a82d2d1137,CoderEval,6.233395960482107,155,High,0,1,CodeLlama-7B-Instruct,AWQ,0,1
62b8b4c1eb7e40a82d2d1139,CoderEval,3.0,8,Low,1,1,CodeLlama-7B-Instruct,AWQ,0,0
62b8b559eb7e40a82d2d11f6,CoderEval,3.169925001442312,9,Low,1,1,CodeLlama-7B-Instruct,AWQ,0,0
62b8d22a48ba5a41d1c3f47d,CoderEval,4.373660689688184,25,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b8d23748ba5a41d1c3f497,CoderEval,3.321928094887362,10,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b8d23a48ba5a41d1c3f499,CoderEval,3.321928094887362,10,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b8d23c48ba5a41d1c3f49b,CoderEval,3.321928094887362,10,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b8d23e48ba5a41d1c3f49e,CoderEval,3.8073549220576055,14,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
62b8a7b2755ee91dce50a4a7,CoderEval,6.118728136590109,105,High,1,1,CodeLlama-7B-Instruct,AWQ,0,0
6305f9991d275c6667163c50,CoderEval,4.01136504182638,21,Low,1,1,CodeLlama-7B-Instruct,AWQ,0,0
6306292052e177c0ba469f09,CoderEval,4.723874164623654,44,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
6306292152e177c0ba469f0d,CoderEval,4.037401197654111,19,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
6306292252e177c0ba469f11,CoderEval,3.4677201004745006,14,Low,1,1,CodeLlama-7B-Instruct,AWQ,0,0
6306292352e177c0ba469f1d,CoderEval,4.905974696849667,45,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
6306292352e177c0ba469f1e,CoderEval,3.459431618637298,11,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
6306292652e177c0ba469f34,CoderEval,3.027169118440619,11,Low,0,1,CodeLlama-7B-Instruct,AWQ,0,1
6306292a52e177c0ba469f41,CoderEval,4.21126073643228,29,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
6306298b52e177c0ba469fdc,CoderEval,3.7004397181410926,13,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
6306299052e177c0ba469fe8,CoderEval,3.773557262275185,15,Low,1,1,CodeLlama-7B-Instruct,AWQ,0,0
630629b952e177c0ba46a043,CoderEval,3.459431618637298,11,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
630629d052e177c0ba46a0a1,CoderEval,3.969815782426811,17,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
630629e052e177c0ba46a0c4,CoderEval,3.821296333684861,28,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
630629e152e177c0ba46a0d1,CoderEval,3.7004397181410926,13,Low,1,1,CodeLlama-7B-Instruct,AWQ,0,0
630629e152e177c0ba46a0d2,CoderEval,3.969815782426811,17,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
630629e252e177c0ba46a0d6,CoderEval,3.906890595608518,15,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
630629e752e177c0ba46a0fb,CoderEval,3.169925001442312,9,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
6306091073426c38ae68acac,CoderEval,4.918564346232594,74,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
6306091a73426c38ae68acc8,CoderEval,3.321928094887362,10,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
6306092973426c38ae68ad01,CoderEval,3.121928094887362,10,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
6306092c73426c38ae68ad02,CoderEval,3.788754913993503,22,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
6306092d73426c38ae68ad04,CoderEval,3.886842188131012,24,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
6306092d73426c38ae68ad05,CoderEval,3.702819531114783,16,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
6306092d73426c38ae68ad06,CoderEval,3.6644977792004623,14,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
6306092d73426c38ae68ad08,CoderEval,4.4575751596784805,35,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
6306092e73426c38ae68ad0d,CoderEval,4.501629167387823,24,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
6306092e73426c38ae68ad0f,CoderEval,5.400432302535628,70,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
6306092f73426c38ae68ad13,CoderEval,5.02322500208334,54,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
6306093273426c38ae68ad15,CoderEval,5.030633374059374,45,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
63060ada73426c38ae68ad31,CoderEval,4.8625759375402735,33,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
63060b1a73426c38ae68ad3e,CoderEval,3.640223928941851,15,Low,0,0,CodeLlama-7B-Instruct,AWQ,0,0
63060b1b73426c38ae68ad42,CoderEval,3.7004397181410926,13,Low,1,1,CodeLlama-7B-Instruct,AWQ,0,0
62e60f43d76274f8a4026e28,CoderEval,3.0,8,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
62e60f3bd76274f8a4026e10,CoderEval,3.121928094887362,10,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
62e60f37d76274f8a4026dfd,CoderEval,3.277613436819116,11,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
62e60f33d76274f8a4026de9,CoderEval,3.321928094887362,10,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
62e60ed4d76274f8a4026da0,CoderEval,3.121928094887362,10,Low,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
62e60e49d76274f8a4026d25,CoderEval,3.0,8,Low,0,1,CodeLlama-7B-Instruct,GPTQ,0,1
62e60e05d76274f8a4026cfd,CoderEval,2.75,8,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
62e60da4d76274f8a4026cf1,CoderEval,3.418295834054489,12,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
62e60b10d76274f8a4026ccd,CoderEval,3.188721875540867,12,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
62e6087bd76274f8a4026bfa,CoderEval,3.169925001442312,9,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
62e6087ad76274f8a4026bf2,CoderEval,5.639918868179257,97,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
62e60879d76274f8a4026bec,CoderEval,6.038428083135094,141,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
62e60723d76274f8a4026b75,CoderEval,2.0,4,Low,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
62e60707d76274f8a4026b69,CoderEval,2.0,4,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
62e5dc9ed76274f8a4026b5b,CoderEval,3.169925001442312,9,Low,0,1,CodeLlama-7B-Instruct,GPTQ,0,1
62e4fbda85ea986430890405,CoderEval,2.584962500721156,6,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
62e4fbda85ea986430890403,CoderEval,2.75,8,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
62e4fb6585ea98643089032b,CoderEval,3.418295834054489,12,Low,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
62e4fb4d85ea9864308902e7,CoderEval,3.7004397181410926,13,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
62b8d27a48ba5a41d1c3f4c6,CoderEval,3.277613436819116,11,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
62b8d24048ba5a41d1c3f49f,CoderEval,4.444187891679296,29,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
62b8d23b48ba5a41d1c3f49a,CoderEval,4.229871195093384,23,Low,1,0,CodeLlama-7B-Instruct,GPTQ,1,0
62b8d23948ba5a41d1c3f498,CoderEval,4.229871195093384,23,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
62b8d23748ba5a41d1c3f496,CoderEval,4.229871195093384,23,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
62b8d22f48ba5a41d1c3f488,CoderEval,3.5724312513221195,18,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
62b8d22a48ba5a41d1c3f47e,CoderEval,3.6573852766501775,26,Low,1,0,CodeLlama-7B-Instruct,GPTQ,1,0
62b8d22948ba5a41d1c3f47c,CoderEval,3.681880802803402,19,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
62b8d22548ba5a41d1c3f472,CoderEval,3.418295834054489,12,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
62b8b59feb7e40a82d2d1291,CoderEval,3.6644977792004623,14,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
62b8b590eb7e40a82d2d1275,CoderEval,3.906890595608518,15,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
62b8b58deb7e40a82d2d1269,CoderEval,3.773557262275185,15,Low,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
62b8b559eb7e40a82d2d11f8,CoderEval,3.0,8,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
62b8b4b9eb7e40a82d2d1134,CoderEval,3.121928094887362,10,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
62b8b416eb7e40a82d2d1129,CoderEval,2.807354922057604,7,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
62b8b3d6eb7e40a82d2d111c,CoderEval,4.277613436819114,22,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
62b8b3d5eb7e40a82d2d1110,CoderEval,3.459431618637298,11,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
62b8b3d4eb7e40a82d2d110f,CoderEval,3.321928094887362,10,Low,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
62b8b3d4eb7e40a82d2d110e,CoderEval,3.773557262275185,15,Low,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
62b8b3d4eb7e40a82d2d110d,CoderEval,3.321928094887362,10,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
62b87b989a0c4fa8b80b35ee,CoderEval,4.121928094887362,20,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
62b87b859a0c4fa8b80b35d7,CoderEval,5.742204444675835,79,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
62b87b839a0c4fa8b80b35cb,CoderEval,2.807354922057604,7,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
62b87b7e9a0c4fa8b80b35bc,CoderEval,6.135284950276797,95,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
62b87b4f9a0c4fa8b80b3580,CoderEval,2.5216406363433186,7,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
62b87b199a0c4fa8b80b354e,CoderEval,3.584962500721156,12,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
62b87b099a0c4fa8b80b3538,CoderEval,3.277613436819116,11,Low,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
62b87af99a0c4fa8b80b3524,CoderEval,2.94770277922009,9,Low,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
62b87af69a0c4fa8b80b351a,CoderEval,3.277613436819116,11,Low,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
62b87af19a0c4fa8b80b34f7,CoderEval,3.459431618637298,11,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
